taxi_ID,trip_ID,time,hour,status,latitude,longitude,rounded_latitude,rounded_longitude,distance_meter,duration_min
AK2911,AK2911_T_3666,9/23/2016 12:05,12,O,13.88702965,100.7180176,13.89,100.72,,
AK2911,AK2911_T_3666,9/23/2016 12:28,12,D,13.86553669,100.6778412,13.87,100.68,10580,23
AK2911,AK2911_T_3668,9/23/2016 12:40,12,O,13.82513809,100.6762238,13.83,100.68,,
AK2911,AK2911_T_3668,9/23/2016 13:10,13,D,13.81993866,100.6545486,13.82,100.65,3730,30
AK2911,AK2911_T_3670,9/23/2016 13:14,13,O,13.81152058,100.6527405,13.81,100.65,,
AK2911,AK2911_T_3670,9/23/2016 13:26,13,D,13.79486465,100.6276093,13.79,100.63,3835,12
AK2911,AK2911_T_3671,9/23/2016 13:52,13,O,13.79486465,100.6276093,13.79,100.63,,
AK2911,AK2911_T_3671,9/23/2016 14:10,14,D,13.76157856,100.6339874,13.76,100.63,4062,18
AK2911,AK2911_T_3673,9/23/2016 14:16,14,O,13.76615334,100.6409302,13.77,100.64,,
AK2911,AK2911_T_3673,9/23/2016 15:23,15,D,13.77989006,100.6202927,13.78,100.62,4201,67
AK2911,AK2911_T_3675,9/23/2016 15:49,15,O,13.7674036,100.642807,13.77,100.64,,
AK2911,AK2911_T_3675,9/23/2016 16:19,16,D,13.77604294,100.6271591,13.78,100.63,9103,30
AK2912,AK2912_T_5279,9/23/2016 9:44,9,O,13.93922234,100.4991455,13.94,100.5,,
AK2912,AK2912_T_5279,9/23/2016 10:36,10,D,13.90194893,100.5320206,13.9,100.53,19902,52
AK2912,AK2912_T_5281,9/23/2016 10:53,10,O,13.89495373,100.5486221,13.89,100.55,,
AK2912,AK2912_T_5281,9/23/2016 11:02,11,D,13.90522003,100.5243454,13.91,100.52,2939,9
AK2912,AK2912_T_5285,9/23/2016 12:00,12,O,13.8415308,100.6177292,13.84,100.62,,
AK2912,AK2912_T_5285,9/23/2016 12:03,12,D,13.84239769,100.618248,13.84,100.62,283,3
AK2912,AK2912_T_5286,9/23/2016 12:27,12,O,13.84239769,100.618248,13.84,100.62,,
AK2912,AK2912_T_5286,9/23/2016 13:44,13,D,13.93920517,100.4991455,13.94,100.5,23016,77
AK2912,AK2912_T_5288,9/23/2016 15:55,15,O,13.95555973,100.5554047,13.96,100.56,,
AK2912,AK2912_T_5288,9/23/2016 16:05,16,D,13.94985867,100.5470581,13.95,100.55,1761,10
AK2912,AK2912_T_5290,9/23/2016 16:34,16,O,13.95380974,100.4782562,13.95,100.48,,
AK2912,AK2912_T_5290,9/23/2016 16:50,16,D,13.9082613,100.502739,13.91,100.5,10228,16
AK2912,AK2912_T_5292,9/23/2016 16:57,16,O,13.91942596,100.5236511,13.92,100.52,,
AK2912,AK2912_T_5292,9/23/2016 17:04,17,D,13.90432072,100.5290756,13.9,100.53,2966,7
AK2912,AK2912_T_5294,9/23/2016 18:23,18,O,13.86086273,100.5708008,13.86,100.57,,
AK2912,AK2912_T_5294,9/23/2016 18:47,18,D,13.85643864,100.579834,13.86,100.58,2909,24
AK2912,AK2912_T_5296,9/23/2016 19:46,19,O,13.78839111,100.3297043,13.79,100.33,,
AK2912,AK2912_T_5296,9/23/2016 20:02,20,D,13.84203529,100.4129333,13.84,100.41,14926,16
AK2913,AK2913_T_1986,9/23/2016 0:29,0,O,13.90752029,100.5055237,13.91,100.51,,
AK2913,AK2913_T_1986,9/23/2016 0:35,0,D,13.90967464,100.5004578,13.91,100.5,3561,6
AK2913,AK2913_T_1987,9/23/2016 1:05,1,O,13.90831566,100.5027313,13.91,100.5,,
AK2913,AK2913_T_1987,9/23/2016 1:23,1,D,13.90818501,100.5028992,13.91,100.5,23,18
AK2913,AK2913_T_1988,9/23/2016 1:29,1,O,13.91404533,100.4954681,13.91,100.5,,
AK2913,AK2913_T_1988,9/23/2016 1:31,1,D,13.90890884,100.5017014,13.91,100.5,894,2
AK2913,AK2913_T_1989,9/23/2016 1:57,1,O,13.90675831,100.5042343,13.91,100.5,,
AK2913,AK2913_T_1989,9/23/2016 2:14,2,D,13.90837574,100.5026703,13.91,100.5,14846,17
AK2913,AK2913_T_1990,9/23/2016 3:26,3,O,13.90765858,100.5040741,13.91,100.5,,
AK2913,AK2913_T_1990,9/23/2016 3:41,3,D,13.91267967,100.4968338,13.91,100.5,14414,15
AK2913,AK2913_T_1991,9/23/2016 4:05,4,O,13.90820122,100.5027847,13.91,100.5,,
AK2913,AK2913_T_1991,9/23/2016 4:18,4,D,13.9077158,100.5052185,13.91,100.51,276,13
AK2913,AK2913_T_1992,9/23/2016 4:24,4,O,13.90740395,100.5067291,13.91,100.51,,
AK2913,AK2913_T_1992,9/23/2016 4:27,4,D,13.92098522,100.5220413,13.92,100.52,2836,3
AK2913,AK2913_T_1993,9/23/2016 6:43,6,O,13.91948032,100.5235596,13.92,100.52,,
AK2913,AK2913_T_1993,9/23/2016 6:47,6,D,13.91571045,100.5267715,13.92,100.53,635,4
AK2913,AK2913_T_1994,9/23/2016 11:41,11,O,13.91572285,100.5268326,13.92,100.53,,
AK2913,AK2913_T_1994,9/23/2016 11:56,11,D,13.90076065,100.5296783,13.9,100.53,4137,15
AK2913,AK2913_T_1995,9/23/2016 16:21,16,O,13.90073967,100.5297775,13.9,100.53,,
AK2913,AK2913_T_1995,9/23/2016 20:38,20,D,13.89176083,100.5104599,13.89,100.51,85507,257
AK2913,AK2913_T_1996,9/23/2016 21:31,21,O,13.89183617,100.5105362,13.89,100.51,,
AK2913,AK2913_T_1996,9/23/2016 23:10,23,D,13.9084034,100.5024414,13.91,100.5,44738,99
AK2913,AK2913_T_1997,9/23/2016 23:19,23,O,13.9084034,100.5024414,13.91,100.5,,
AK2913,AK2913_T_1997,9/23/2016 23:33,23,D,13.90833855,100.5025711,13.91,100.5,4733,14
AK2915,AK2915_T_6562,9/23/2016 0:28,0,O,13.79010963,100.5463486,13.79,100.55,,
AK2915,AK2915_T_6562,9/23/2016 0:51,0,D,13.73080635,100.533989,13.73,100.53,7655,23
AK2915,AK2915_T_6565,9/23/2016 1:12,1,O,13.73992252,100.5560684,13.74,100.56,,
AK2915,AK2915_T_6565,9/23/2016 1:45,1,D,13.73082161,100.5339584,13.73,100.53,3702,33
AK2915,AK2915_T_6567,9/23/2016 2:00,2,O,13.77430344,100.5680923,13.77,100.57,,
AK2915,AK2915_T_6567,9/23/2016 2:41,2,D,13.72786427,100.5330429,13.73,100.53,10477,41
AK2915,AK2915_T_6577,9/23/2016 8:59,8,O,13.88774204,100.5674362,13.89,100.57,,
AK2915,AK2915_T_6577,9/23/2016 9:28,9,D,13.85088253,100.5557251,13.85,100.56,7665,29
AK2915,AK2915_T_6579,9/23/2016 10:06,10,O,14.06538105,100.6106491,14.07,100.61,,
AK2915,AK2915_T_6579,9/23/2016 10:13,10,D,14.03413868,100.6163635,14.03,100.62,4507,7
AK2915,AK2915_T_6581,9/23/2016 10:19,10,O,13.9897337,100.6155472,13.99,100.62,,
AK2915,AK2915_T_6581,9/23/2016 10:28,10,D,13.97023106,100.6193466,13.97,100.62,2218,9
AK2915,AK2915_T_6582,9/23/2016 10:33,10,O,13.97005939,100.6192474,13.97,100.62,,
AK2915,AK2915_T_6582,9/23/2016 11:23,11,D,13.84209538,100.5771332,13.84,100.58,16453,50
AK2915,AK2915_T_6588,9/23/2016 12:42,12,O,13.81687641,100.5359802,13.82,100.54,,
AK2915,AK2915_T_6588,9/23/2016 12:56,12,D,13.78839016,100.5034409,13.79,100.5,7953,14
AK2915,AK2915_T_6590,9/23/2016 13:29,13,O,13.73035812,100.5138855,13.73,100.51,,
AK2915,AK2915_T_6590,9/23/2016 13:32,13,D,13.72647762,100.518837,13.73,100.52,832,3
AK2915,AK2915_T_6592,9/23/2016 14:07,14,O,13.66664696,100.4111404,13.67,100.41,,
AK2915,AK2915_T_6592,9/23/2016 14:20,14,D,13.68603611,100.4263077,13.69,100.43,3256,13
AK2915,AK2915_T_6593,9/23/2016 14:26,14,O,13.69039631,100.4329224,13.69,100.43,,
AK2915,AK2915_T_6593,9/23/2016 15:18,15,D,13.71908283,100.5204239,13.72,100.52,11521,52
AK2915,AK2915_T_6597,9/23/2016 15:42,15,O,13.686759,100.5193634,13.69,100.52,,
AK2915,AK2915_T_6597,9/23/2016 16:03,16,D,13.7100687,100.5488434,13.71,100.55,5211,21
AK2915,AK2915_T_6598,9/23/2016 16:32,16,O,13.71833515,100.5509872,13.72,100.55,,
AK2915,AK2915_T_6598,9/23/2016 16:51,16,D,13.73708534,100.5487823,13.74,100.55,4764,19
AK2915,AK2915_T_6602,9/23/2016 19:55,19,O,13.7533741,100.5314713,13.75,100.53,,
AK2915,AK2915_T_6602,9/23/2016 20:00,20,D,13.73291492,100.5291901,13.73,100.53,2293,5
AK2915,AK2915_T_6605,9/23/2016 20:29,20,O,13.74362278,100.5354462,13.74,100.54,,
AK2915,AK2915_T_6605,9/23/2016 20:41,20,D,13.74404716,100.539978,13.74,100.54,842,12
AK2915,AK2915_T_6607,9/23/2016 21:25,21,O,13.72316074,100.5108643,13.72,100.51,,
AK2915,AK2915_T_6607,9/23/2016 21:28,21,D,13.71945,100.5122604,13.72,100.51,700,3
AK2915,AK2915_T_6609,9/23/2016 21:48,21,O,13.71059608,100.5418243,13.71,100.54,,
AK2915,AK2915_T_6609,9/23/2016 21:55,21,D,13.72916126,100.5362625,13.73,100.54,3209,7
AK2915,AK2915_T_6611,9/23/2016 22:07,22,O,13.71721745,100.5471191,13.72,100.55,,
AK2915,AK2915_T_6611,9/23/2016 22:15,22,D,13.72848988,100.533699,13.73,100.53,2692,8
AK2915,AK2915_T_6613,9/23/2016 22:24,22,O,13.72203922,100.5197449,13.72,100.52,,
AK2915,AK2915_T_6613,9/23/2016 23:11,23,D,13.73082829,100.5339661,13.73,100.53,9590,47
AK2915,AK2915_T_6615,9/23/2016 23:37,23,O,13.72985363,100.5937347,13.73,100.59,,
AK2915,AK2915_T_6615,9/23/2016 23:55,23,D,13.72804737,100.565239,13.73,100.57,4975,18
AK2916,AK2916_T_11401,9/23/2016 3:27,3,O,13.99104023,100.3120346,13.99,100.31,,
AK2916,AK2916_T_11401,9/23/2016 3:29,3,D,13.97929478,100.3279877,13.98,100.33,2170,2
AK2916,AK2916_T_11403,9/23/2016 5:12,5,O,13.84476852,100.6001282,13.84,100.6,,
AK2916,AK2916_T_11403,9/23/2016 5:16,5,D,13.86158752,100.611824,13.86,100.61,2338,4
AK2916,AK2916_T_11405,9/23/2016 5:37,5,O,13.80781174,100.5706711,13.81,100.57,,
AK2916,AK2916_T_11405,9/23/2016 5:40,5,D,13.79749107,100.5890961,13.8,100.59,2299,3
AK2916,AK2916_T_11411,9/23/2016 6:09,6,O,13.763587,100.5712891,13.76,100.57,,
AK2916,AK2916_T_11411,9/23/2016 6:14,6,D,13.77115917,100.5860291,13.77,100.59,2371,5
AK2916,AK2916_T_11413,9/23/2016 6:44,6,O,13.69516945,100.6466751,13.7,100.65,,
AK2916,AK2916_T_11413,9/23/2016 6:48,6,D,13.71291637,100.6436005,13.71,100.64,2034,4
AK2916,AK2916_T_11415,9/23/2016 7:46,7,O,13.7482748,100.5686188,13.75,100.57,,
AK2916,AK2916_T_11415,9/23/2016 7:55,7,D,13.74722099,100.5739975,13.75,100.57,1312,9
AK2916,AK2916_T_11421,9/23/2016 8:25,8,O,13.81984711,100.5571136,13.82,100.56,,
AK2916,AK2916_T_11421,9/23/2016 8:28,8,D,13.82910442,100.5533524,13.83,100.55,1452,3
AK2916,AK2916_T_11423,9/23/2016 8:57,8,O,13.80819798,100.6086349,13.81,100.61,,
AK2916,AK2916_T_11423,9/23/2016 8:59,8,D,13.80887413,100.6085739,13.81,100.61,91,2
AK2916,AK2916_T_11427,9/23/2016 10:01,10,O,13.91804886,100.6007767,13.92,100.6,,
AK2916,AK2916_T_11427,9/23/2016 10:18,10,D,13.86674786,100.6111298,13.87,100.61,7877,17
AK2916,AK2916_T_11428,9/23/2016 10:38,10,O,13.86700153,100.6112595,13.87,100.61,,
AK2916,AK2916_T_11428,9/23/2016 11:01,11,D,13.84061623,100.5990372,13.84,100.6,4602,23
AK2916,AK2916_T_11431,9/23/2016 11:26,11,O,13.83345985,100.5855408,13.83,100.59,,
AK2916,AK2916_T_11431,9/23/2016 11:28,11,D,13.83398819,100.5920486,13.83,100.59,901,2
AK2916,AK2916_T_11433,9/23/2016 11:36,11,O,13.84221363,100.5953445,13.84,100.6,,
AK2916,AK2916_T_11433,9/23/2016 11:52,11,D,13.84274006,100.6183319,13.84,100.62,7001,16
AK2916,AK2916_T_11437,9/23/2016 12:40,12,O,13.78167725,100.5759888,13.78,100.58,,
AK2916,AK2916_T_11437,9/23/2016 14:12,14,D,13.86205006,100.6136169,13.86,100.61,19414,92
AK2916,AK2916_T_11438,9/23/2016 17:15,17,O,13.84134483,100.5996246,13.84,100.6,,
AK2916,AK2916_T_11438,9/23/2016 17:28,17,D,13.86284637,100.6134872,13.86,100.61,2984,13
AK2916,AK2916_T_11442,9/23/2016 19:05,19,O,13.84918594,100.6491241,13.85,100.65,,
AK2916,AK2916_T_11442,9/23/2016 19:18,19,D,13.81075191,100.6201706,13.81,100.62,7385,13
AK2916,AK2916_T_11443,9/23/2016 19:34,19,O,13.80995369,100.6203918,13.81,100.62,,
AK2916,AK2916_T_11443,9/23/2016 19:40,19,D,13.78403664,100.6122665,13.78,100.61,3179,6
AK2916,AK2916_T_11445,9/23/2016 20:01,20,O,13.84060097,100.635025,13.84,100.64,,
AK2916,AK2916_T_11445,9/23/2016 20:54,20,D,13.76754761,100.6422729,13.77,100.64,22344,53
AK2916,AK2916_T_11447,9/23/2016 21:08,21,O,13.78279114,100.66008,13.78,100.66,,
AK2916,AK2916_T_11447,9/23/2016 21:13,21,D,13.77814293,100.6646423,13.78,100.66,2180,5
AK2916,AK2916_T_11449,9/23/2016 21:22,21,O,13.77540112,100.6591187,13.78,100.66,,
AK2916,AK2916_T_11449,9/23/2016 21:40,21,D,13.76737213,100.6426926,13.77,100.64,2191,18
