code,name,latitude,longitude,tambon,amphoe,province,date,datetime,rain
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-01,2017-08-01 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-02,2017-08-02 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-03,2017-08-03 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-04,2017-08-04 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-05,2017-08-05 00:00:00,13.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-06,2017-08-06 00:00:00,23.4
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-07,2017-08-07 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-08,2017-08-08 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-09,2017-08-09 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-10,2017-08-10 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-11,2017-08-11 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-12,2017-08-12 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-13,2017-08-13 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-14,2017-08-14 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-15,2017-08-15 00:00:00,0.6
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-16,2017-08-16 00:00:00,0.4
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-17,2017-08-17 00:00:00,1.6
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-18,2017-08-18 00:00:00,11.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-19,2017-08-19 00:00:00,1
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-20,2017-08-20 00:00:00,3.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-21,2017-08-21 00:00:00,0.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-22,2017-08-22 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-23,2017-08-23 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-24,2017-08-24 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-25,2017-08-25 00:00:00,1.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-26,2017-08-26 00:00:00,10.6
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-27,2017-08-27 00:00:00,48.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-28,2017-08-28 00:00:00,23.2
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-29,2017-08-29 00:00:00,0
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-30,2017-08-30 00:00:00,1.8
ABRT,อนุบาลร้อยเอ็ด,16.05324,103.65983,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,2017-08-31,2017-08-31 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-01,2017-08-01 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-02,2017-08-02 00:00:00,17.2
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-03,2017-08-03 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-04,2017-08-04 00:00:00,45.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-05,2017-08-05 00:00:00,3
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-06,2017-08-06 00:00:00,5.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-07,2017-08-07 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-08,2017-08-08 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-09,2017-08-09 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-10,2017-08-10 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-11,2017-08-11 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-12,2017-08-12 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-13,2017-08-13 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-14,2017-08-14 00:00:00,3.4
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-15,2017-08-15 00:00:00,6.2
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-16,2017-08-16 00:00:00,0.4
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-17,2017-08-17 00:00:00,44.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-18,2017-08-18 00:00:00,3
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-19,2017-08-19 00:00:00,11.2
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-20,2017-08-20 00:00:00,3.4
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-21,2017-08-21 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-22,2017-08-22 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-23,2017-08-23 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-24,2017-08-24 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-25,2017-08-25 00:00:00,7.4
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-26,2017-08-26 00:00:00,25.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-27,2017-08-27 00:00:00,25.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-28,2017-08-28 00:00:00,19.2
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-29,2017-08-29 00:00:00,1.8
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-30,2017-08-30 00:00:00,0
ACRU,ม.ราม อำนาจเจริญ,15.8328955,104.6473475,แมด,ลืออำนาจ,อำนาจเจริญ,2017-08-31,2017-08-31 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-01,2017-08-01 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-02,2017-08-02 00:00:00,0.4
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-03,2017-08-03 00:00:00,1.8
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-04,2017-08-04 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-05,2017-08-05 00:00:00,9.6
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-06,2017-08-06 00:00:00,7.2
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-07,2017-08-07 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-08,2017-08-08 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-09,2017-08-09 00:00:00,10.8
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-10,2017-08-10 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-11,2017-08-11 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-12,2017-08-12 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-13,2017-08-13 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-14,2017-08-14 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-15,2017-08-15 00:00:00,7.6
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-16,2017-08-16 00:00:00,21.6
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-17,2017-08-17 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-18,2017-08-18 00:00:00,1.2
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-19,2017-08-19 00:00:00,25.8
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-20,2017-08-20 00:00:00,6
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-21,2017-08-21 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-22,2017-08-22 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-23,2017-08-23 00:00:00,25
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-24,2017-08-24 00:00:00,6
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-25,2017-08-25 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-26,2017-08-26 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-27,2017-08-27 00:00:00,0
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-28,2017-08-28 00:00:00,44.2
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-29,2017-08-29 00:00:00,8.2
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-30,2017-08-30 00:00:00,25
ANLI,อบต.อ่ายนาไลย,18.5536,100.7146,อ่ายนาไลย,เวียงสา,น่าน,2017-08-31,2017-08-31 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-01,2017-08-01 00:00:00,2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-02,2017-08-02 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-03,2017-08-03 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-04,2017-08-04 00:00:00,8.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-05,2017-08-05 00:00:00,2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-06,2017-08-06 00:00:00,0.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-07,2017-08-07 00:00:00,1.8
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-08,2017-08-08 00:00:00,0.8
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-09,2017-08-09 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-10,2017-08-10 00:00:00,2.6
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-11,2017-08-11 00:00:00,0.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-12,2017-08-12 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-13,2017-08-13 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-14,2017-08-14 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-15,2017-08-15 00:00:00,14.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-16,2017-08-16 00:00:00,2.6
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-17,2017-08-17 00:00:00,0.6
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-18,2017-08-18 00:00:00,6.6
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-19,2017-08-19 00:00:00,32.8
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-20,2017-08-20 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-21,2017-08-21 00:00:00,0.4
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-22,2017-08-22 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-23,2017-08-23 00:00:00,1.4
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-24,2017-08-24 00:00:00,0
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-25,2017-08-25 00:00:00,14.6
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-26,2017-08-26 00:00:00,11
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-27,2017-08-27 00:00:00,0.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-28,2017-08-28 00:00:00,4.4
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-29,2017-08-29 00:00:00,11
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-30,2017-08-30 00:00:00,23.2
BAKI,บ้านโคกสี่,17.63157,103.43192,โคกสี,สว่างแดนดิน,สกลนคร,2017-08-31,2017-08-31 00:00:00,6.4
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-01,2017-08-01 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-02,2017-08-02 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-03,2017-08-03 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-04,2017-08-04 00:00:00,0.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-05,2017-08-05 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-06,2017-08-06 00:00:00,0.8
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-07,2017-08-07 00:00:00,0.6
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-08,2017-08-08 00:00:00,0.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-09,2017-08-09 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-10,2017-08-10 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-11,2017-08-11 00:00:00,0.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-12,2017-08-12 00:00:00,0.8
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-13,2017-08-13 00:00:00,31
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-14,2017-08-14 00:00:00,18.4
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-15,2017-08-15 00:00:00,1
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-16,2017-08-16 00:00:00,1.8
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-17,2017-08-17 00:00:00,13.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-18,2017-08-18 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-19,2017-08-19 00:00:00,24.6
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-20,2017-08-20 00:00:00,37.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-21,2017-08-21 00:00:00,0.4
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-22,2017-08-22 00:00:00,0.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-23,2017-08-23 00:00:00,2.8
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-24,2017-08-24 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-25,2017-08-25 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-26,2017-08-26 00:00:00,11.2
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-27,2017-08-27 00:00:00,65.8
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-28,2017-08-28 00:00:00,11.6
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-29,2017-08-29 00:00:00,0
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-30,2017-08-30 00:00:00,32.4
BARI,ศูนย์อปพร. อบต.บ้านไร่,15.0826,99.5193,บ้านไร่,บ้านไร่,อุทัยธานี,2017-08-31,2017-08-31 00:00:00,3.2
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-01,2017-08-01 00:00:00,26.4
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-02,2017-08-02 00:00:00,15.4
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-03,2017-08-03 00:00:00,20.8
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-04,2017-08-04 00:00:00,13.8
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-05,2017-08-05 00:00:00,60.4
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-06,2017-08-06 00:00:00,8.2
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-07,2017-08-07 00:00:00,0.4
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-08,2017-08-08 00:00:00,0.2
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-09,2017-08-09 00:00:00,0
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-10,2017-08-10 00:00:00,0
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-11,2017-08-11 00:00:00,1.2
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-12,2017-08-12 00:00:00,10.6
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-13,2017-08-13 00:00:00,24.2
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-14,2017-08-14 00:00:00,63.6
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-15,2017-08-15 00:00:00,14.6
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-16,2017-08-16 00:00:00,24
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-17,2017-08-17 00:00:00,4.6
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-18,2017-08-18 00:00:00,1
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-19,2017-08-19 00:00:00,35.8
BBHN,บ้านบางหิน,9.5362,98.579,บางหิน,กะเปอร์,ระนอง,2017-08-20,2017-08-20 00:00:00,0.4
